,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
2100,2021-05-15,0.6390973799585151,0.6387312783459406,0.5564550759938333,0.8289307893251311,0.0037807183364839307,0.6371871568730394,0.6109272817279382,0.23265598755369665,0.22220373991008133,0.15965346874120406,0.14079629974945623,0.2606510110107303,2100,BTC,5,5,2
2101,2021-05-16,0.6337244586585569,0.6239590512189644,0.5564550759938333,0.8289307893251311,0.0037807183364839307,0.6371871568730394,0.6109272817279382,0.23305886436571,0.22275831664165247,0.1659397246810039,0.14656007971041513,0.2706451680868852,2101,BTC,6,5,2
2102,2021-05-17,0.595246682244301,0.5790882818254393,0.5733081780487291,0.8289307893251311,0.0037807183364839307,0.6336455824891989,0.6081654985539721,0.2405261247112942,0.2098322939258259,0.13161872503345626,0.13458169000597814,0.2221069077393317,2102,BTC,0,5,2
2103,2021-05-18,0.5874094859163488,0.5774160695448429,0.574779480609077,0.8289307893251311,0.0037807183364839307,0.6284017159216472,0.5989161303770095,0.21582808800778977,0.19111907919204507,0.15796549030605456,0.1521273536300758,0.25832006146894937,2103,BTC,1,5,2
2104,2021-05-19,0.5044588102568266,0.5105449902436112,0.5757298435069095,0.8289307893251311,0.0037807183364839307,0.6281305174119873,0.5957635288293687,0.2690596053273535,0.17009812273301175,0.0626939523005147,0.10909797186169326,0.07936322176646274,2104,BTC,2,5,2
2105,2021-05-20,0.5513211149440754,0.5200096972265704,0.5807421278273298,0.8289307893251311,0.0037807183364839307,0.6445415041503803,0.6070712071076837,0.3897886122028125,0.23554221538044254,0.10402735996130538,0.13084378923248033,0.18914232713384524,2105,BTC,3,5,2
2106,2021-05-21,0.5081407620934828,0.5106032212308628,0.5832834686133853,0.8289307893251311,0.0037807183364839307,0.6400389135092321,0.6062374612438445,0.3940174629273638,0.18153599118327116,0.0654410213055987,0.1202276422519987,0.1436603199649321,2106,BTC,4,5,2
2107,2021-05-22,0.5124227604828088,0.48967526632883884,0.5832834686133853,0.8289307893251311,0.0037807183364839307,0.6400389135092321,0.6062374612438445,0.40004099812571153,0.226885325307023,0.059636931552845274,0.13409041502578625,0.11428712216958312,2107,BTC,5,5,2
2108,2021-05-23,0.4750950119329466,0.45759189795381555,0.5832834686133853,0.8289307893251311,0.0037807183364839307,0.6400389135092321,0.6062374612438445,0.40594436876107864,0.18497126124646607,0.035610926570828094,0.11675626660123678,0.10330062266466797,2108,BTC,6,5,2
2109,2021-05-24,0.5270282407457356,0.48285838093931516,0.5838255274514083,0.8289307893251311,0.0037807183364839307,0.6532636654495184,0.6169719392407703,0.5004529637377262,0.2941810403287709,0.090715583823371,0.15402945148351654,0.21264935305896845,2109,BTC,0,5,2
